w	aiii	av	biii	bv	fiii	fv	giii	gv	kiii	kv	miii	mv
20575.0	0.021953	0.021332	0.011081	0.011343	0.043613	0.037154	0.092873	0.057083	0.360375	0.194979	3.022482	4.827804
20580.0	0.021930	0.021310	0.011069	0.011330	0.043561	0.037428	0.092960	0.056816	0.359521	0.194780	3.028752	4.921206
20585.0	0.021907	0.021288	0.011057	0.011317	0.043510	0.037714	0.092755	0.056663	0.360774	0.194580	3.049309	4.885061
20590.0	0.021884	0.021267	0.011045	0.011305	0.043458	0.037993	0.092104	0.056635	0.357073	0.194381	3.027807	4.782048
20595.0	0.021861	0.021245	0.011033	0.011292	0.043406	0.038244	0.092619	0.056205	0.358292	0.194181	3.042632	4.739426
20600.0	0.021839	0.021224	0.011020	0.011280	0.043355	0.038448	0.092460	0.055263	0.354984	0.193982	3.028710	4.751846
20605.0	0.021816	0.021202	0.011008	0.011267	0.043303	0.038585	0.091585	0.054363	0.354020	0.193783	3.024511	4.699500
20610.0	0.021793	0.021181	0.010996	0.011255	0.043251	0.038640	0.091349	0.053673	0.358193	0.193583	3.052552	4.635837
20615.0	0.021770	0.021159	0.010984	0.011242	0.043200	0.038604	0.092793	0.053122	0.362717	0.193384	3.078345	4.709684
20620.0	0.021747	0.021137	0.010972	0.011229	0.043148	0.038475	0.092339	0.052752	0.358192	0.193185	3.039663	4.705436
20625.0	0.021725	0.021116	0.010959	0.011217	0.043096	0.038260	0.091713	0.052606	0.363284	0.192987	3.069500	4.658009
20630.0	0.021702	0.021094	0.010947	0.011204	0.043045	0.037973	0.092356	0.052675	0.363195	0.192788	3.068053	4.673861
20635.0	0.021679	0.021073	0.010935	0.011192	0.042993	0.037638	0.091584	0.052932	0.349732	0.192589	2.978113	4.593314
20640.0	0.021656	0.021052	0.010923	0.011179	0.042942	0.037279	0.091297	0.053336	0.355703	0.192391	3.003641	4.509298
20645.0	0.021634	0.021030	0.010911	0.011167	0.042890	0.036927	0.091986	0.053824	0.361069	0.192192	3.030351	4.522139
20650.0	0.021611	0.021009	0.010899	0.011154	0.042839	0.036611	0.091352	0.054323	0.356126	0.191994	2.997285	4.584043
20655.0	0.021588	0.020987	0.010886	0.011142	0.042787	0.036353	0.091373	0.054760	0.362374	0.191795	3.037769	4.552438
20660.0	0.021565	0.020966	0.010874	0.011129	0.042736	0.036173	0.091900	0.055070	0.366970	0.191597	3.070659	4.489651
20665.0	0.021543	0.020944	0.010862	0.011117	0.042685	0.036079	0.091655	0.055203	0.364118	0.191399	3.048774	4.659451
20670.0	0.021520	0.020923	0.010850	0.011104	0.042633	0.036071	0.091745	0.055133	0.365389	0.191201	3.057625	4.725254
20675.0	0.021497	0.020902	0.010838	0.011092	0.042582	0.036139	0.092383	0.054858	0.365412	0.191003	3.048406	4.583341
20680.0	0.021475	0.020880	0.010826	0.011080	0.042531	0.036264	0.091497	0.054405	0.363782	0.190805	3.042158	4.646958
20685.0	0.021452	0.020859	0.010814	0.011067	0.042479	0.036425	0.091725	0.053822	0.364455	0.190608	3.044043	4.729052
20690.0	0.021430	0.020838	0.010802	0.011055	0.042428	0.036593	0.092120	0.053179	0.363222	0.190410	3.017591	4.653547
20695.0	0.021407	0.020816	0.010790	0.011042	0.042377	0.036744	0.091306	0.052550	0.363425	0.190213	3.016979	4.610515
20700.0	0.021385	0.020795	0.010778	0.011030	0.042326	0.036856	0.090478	0.052015	0.356210	0.190015	2.977143	4.694507
20705.0	0.021362	0.020774	0.010766	0.011017	0.042274	0.036911	0.089135	0.051655	0.350470	0.189818	2.951970	4.768600
20710.0	0.021340	0.020753	0.010753	0.011005	0.042223	0.036904	0.090624	0.051521	0.357809	0.189621	2.984338	4.688057
20715.0	0.021317	0.020731	0.010741	0.010993	0.042172	0.036843	0.090581	0.051599	0.358487	0.189424	2.982831	4.568931
20720.0	0.021295	0.020710	0.010729	0.010980	0.042121	0.036734	0.090039	0.051921	0.352951	0.189227	2.959329	4.535174
20725.0	0.021272	0.020689	0.010717	0.010968	0.042070	0.036587	0.089593	0.052555	0.354539	0.189030	2.977671	4.592593
20730.0	0.021250	0.020668	0.010705	0.010955	0.042019	0.036428	0.090046	0.053405	0.355096	0.188833	2.986478	4.665499
20735.0	0.021227	0.020647	0.010693	0.010943	0.041968	0.036290	0.090151	0.054329	0.353655	0.188636	2.983580	4.601386
20740.0	0.021205	0.020625	0.010681	0.010931	0.041917	0.036191	0.089201	0.055275	0.342880	0.188440	2.917456	4.571289
20745.0	0.021182	0.020604	0.010669	0.010918	0.041866	0.036141	0.089637	0.056191	0.344973	0.188243	2.950196	4.683990
20750.0	0.021160	0.020583	0.010657	0.010906	0.041815	0.036153	0.089841	0.056989	0.347786	0.188047	2.978422	4.671076
20755.0	0.021138	0.020562	0.010645	0.010894	0.041764	0.036225	0.089900	0.057603	0.350630	0.187850	3.002165	4.654134
20760.0	0.021115	0.020541	0.010633	0.010881	0.041713	0.036350	0.090156	0.057991	0.352478	0.187654	3.032417	4.721851
20765.0	0.021093	0.020520	0.010621	0.010869	0.041662	0.036510	0.089526	0.058132	0.348065	0.187458	2.999724	4.720685
20770.0	0.021071	0.020499	0.010609	0.010857	0.041611	0.036686	0.089299	0.058024	0.347386	0.187262	2.998989	4.744643
20775.0	0.021048	0.020478	0.010597	0.010844	0.041560	0.036853	0.089203	0.057690	0.349915	0.187066	3.017533	4.712329
20780.0	0.021026	0.020457	0.010585	0.010832	0.041509	0.036990	0.089333	0.057165	0.349810	0.186870	3.015835	4.602906
20785.0	0.021004	0.020436	0.010574	0.010820	0.041458	0.037076	0.089496	0.056499	0.350006	0.186674	3.008398	4.527246
20790.0	0.020981	0.020415	0.010562	0.010808	0.041408	0.037099	0.089780	0.055751	0.350059	0.186479	2.999345	4.516520
20795.0	0.020959	0.020394	0.010550	0.010795	0.041357	0.037053	0.089160	0.054980	0.344130	0.186283	2.944831	4.512288
20800.0	0.020937	0.020373	0.010538	0.010783	0.041306	0.036941	0.088972	0.054245	0.342437	0.186088	2.923063	4.541083
20805.0	0.020915	0.020352	0.010526	0.010771	0.041255	0.036774	0.088777	0.053596	0.341807	0.185893	2.912631	4.616387
20810.0	0.020892	0.020331	0.010514	0.010758	0.041205	0.036569	0.087155	0.053076	0.340954	0.185697	2.905799	4.616292
20815.0	0.020870	0.020310	0.010502	0.010746	0.041154	0.036346	0.088349	0.052710	0.347645	0.185502	2.917370	4.571853
20820.0	0.020848	0.020289	0.010490	0.010734	0.041103	0.036128	0.088960	0.052514	0.345873	0.185307	2.905950	4.580449
20825.0	0.020826	0.020268	0.010478	0.010722	0.041053	0.035935	0.088558	0.052486	0.348804	0.185112	2.922992	4.615425
20830.0	0.020804	0.020247	0.010466	0.010710	0.041002	0.035783	0.088783	0.052613	0.352570	0.184918	2.942162	4.670930
20835.0	0.020782	0.020226	0.010454	0.010697	0.040952	0.035683	0.088893	0.052870	0.349937	0.184723	2.923128	4.767173
20840.0	0.020760	0.020205	0.010443	0.010685	0.040901	0.035638	0.088416	0.053224	0.349629	0.184528	2.924646	4.823196
20845.0	0.020737	0.020184	0.010431	0.010673	0.040850	0.035644	0.087604	0.053640	0.345467	0.184334	2.911985	4.815455
20850.0	0.020715	0.020164	0.010419	0.010661	0.040800	0.035691	0.087858	0.054081	0.342708	0.184140	2.890725	4.695458
20855.0	0.020693	0.020143	0.010407	0.010649	0.040750	0.035765	0.087882	0.054512	0.345143	0.183945	2.901344	4.583263
20860.0	0.020671	0.020122	0.010395	0.010636	0.040699	0.035848	0.088127	0.054902	0.347248	0.183751	2.909275	4.652117
20865.0	0.020649	0.020101	0.010383	0.010624	0.040649	0.035922	0.088122	0.055225	0.350955	0.183557	2.947918	4.665393
20870.0	0.020627	0.020080	0.010372	0.010612	0.040598	0.035974	0.087992	0.055463	0.351204	0.183363	2.945311	4.529458
20875.0	0.020605	0.020060	0.010360	0.010600	0.040548	0.035990	0.088087	0.055604	0.349968	0.183169	2.934059	4.528615
20880.0	0.020583	0.020039	0.010348	0.010588	0.040498	0.035966	0.087781	0.055641	0.346315	0.182976	2.926316	4.581126
20885.0	0.020561	0.020018	0.010336	0.010576	0.040447	0.035901	0.087560	0.055574	0.347923	0.182782	2.929631	4.615537
20890.0	0.020539	0.019998	0.010324	0.010563	0.040397	0.035801	0.087881	0.055410	0.349400	0.182588	2.937375	4.673867
20895.0	0.020517	0.019977	0.010313	0.010551	0.040347	0.035674	0.087479	0.055155	0.348563	0.182395	2.940608	4.612473
20900.0	0.020496	0.019956	0.010301	0.010539	0.040297	0.035535	0.087140	0.054820	0.348638	0.182202	2.946336	4.508310
20905.0	0.020474	0.019936	0.010289	0.010527	0.040246	0.035397	0.087576	0.054416	0.346687	0.182008	2.938937	4.553249
20910.0	0.020452	0.019915	0.010277	0.010515	0.040196	0.035273	0.087418	0.053952	0.343186	0.181815	2.928999	4.697978
20915.0	0.020430	0.019894	0.010266	0.010503	0.040146	0.035175	0.087580	0.053437	0.347572	0.181622	2.964162	4.724261
20920.0	0.020408	0.019874	0.010254	0.010491	0.040096	0.035108	0.086774	0.052884	0.345687	0.181429	2.968160	4.642962
20925.0	0.020386	0.019853	0.010242	0.010479	0.040046	0.035076	0.086378	0.052302	0.343317	0.181237	2.970132	4.664074
20930.0	0.020364	0.019832	0.010230	0.010467	0.039996	0.035076	0.087118	0.051705	0.345129	0.181044	2.976296	4.700370
20935.0	0.020343	0.019812	0.010219	0.010455	0.039946	0.035103	0.086933	0.051110	0.344108	0.180851	2.965552	4.651236
20940.0	0.020321	0.019791	0.010207	0.010443	0.039896	0.035147	0.087122	0.050543	0.343029	0.180659	2.962827	4.597620
20945.0	0.020299	0.019771	0.010195	0.010431	0.039846	0.035199	0.086975	0.050019	0.340563	0.180466	2.955713	4.539972
20950.0	0.020277	0.019750	0.010183	0.010419	0.039796	0.035253	0.086861	0.049542	0.340957	0.180274	2.958194	4.524831
20955.0	0.020255	0.019730	0.010172	0.010406	0.039746	0.035297	0.086414	0.049155	0.334739	0.180082	2.925778	4.548305
20960.0	0.020234	0.019709	0.010160	0.010394	0.039696	0.035320	0.085883	0.048918	0.329017	0.179890	2.880551	4.528563
20965.0	0.020212	0.019689	0.010148	0.010382	0.039646	0.035323	0.085822	0.048817	0.332473	0.179698	2.901467	4.516514
20970.0	0.020190	0.019668	0.010137	0.010370	0.039596	0.035311	0.085562	0.048828	0.332873	0.179506	2.905796	4.572988
20975.0	0.020169	0.019648	0.010125	0.010358	0.039546	0.035285	0.085629	0.048964	0.332786	0.179315	2.897963	4.582112
20980.0	0.020147	0.019627	0.010113	0.010346	0.039497	0.035248	0.085689	0.049230	0.334207	0.179123	2.898843	4.498046
20985.0	0.020125	0.019607	0.010102	0.010334	0.039447	0.035206	0.085149	0.049605	0.339361	0.178931	2.936215	4.442724
20990.0	0.020104	0.019587	0.010090	0.010322	0.039397	0.035163	0.085438	0.050066	0.335739	0.178740	2.900975	4.471831
20995.0	0.020082	0.019566	0.010079	0.010311	0.039347	0.035123	0.086033	0.050594	0.336090	0.178549	2.891490	4.472968
21000.0	0.020061	0.019546	0.010067	0.010299	0.039298	0.035087	0.086105	0.051137	0.340320	0.178358	2.923174	4.433259
21005.0	0.020039	0.019525	0.010055	0.010287	0.039248	0.035054	0.086362	0.051640	0.342695	0.178167	2.931574	4.476142
21010.0	0.020017	0.019505	0.010044	0.010275	0.039199	0.035021	0.086306	0.052065	0.340053	0.177976	2.907479	4.583897
21015.0	0.019996	0.019485	0.010032	0.010263	0.039149	0.034983	0.085668	0.052384	0.336205	0.177785	2.884481	4.597687
21020.0	0.019974	0.019464	0.010020	0.010251	0.039099	0.034938	0.086222	0.052573	0.337696	0.177594	2.887949	4.524490
21025.0	0.019953	0.019444	0.010009	0.010239	0.039050	0.034886	0.086482	0.052617	0.340320	0.177403	2.906290	4.523300
21030.0	0.019931	0.019424	0.009997	0.010227	0.039000	0.034825	0.086118	0.052510	0.338773	0.177213	2.909084	4.569510
21035.0	0.019910	0.019404	0.009986	0.010215	0.038951	0.034755	0.086190	0.052260	0.340927	0.177023	2.932006	4.621298
21040.0	0.019888	0.019383	0.009974	0.010203	0.038901	0.034673	0.085956	0.051886	0.341418	0.176832	2.939883	4.651737
21045.0	0.019867	0.019363	0.009963	0.010191	0.038852	0.034574	0.085450	0.051436	0.337492	0.176642	2.923032	4.628582
21050.0	0.019845	0.019343	0.009951	0.010179	0.038803	0.034454	0.084650	0.050958	0.331439	0.176452	2.880754	4.527903
21055.0	0.019824	0.019323	0.009940	0.010168	0.038753	0.034308	0.084364	0.050491	0.333509	0.176262	2.895670	4.489749
21060.0	0.019803	0.019302	0.009928	0.010156	0.038704	0.034151	0.083496	0.050068	0.330026	0.176072	2.887927	4.594803
21065.0	0.019781	0.019282	0.009916	0.010144	0.038655	0.034016	0.080617	0.049723	0.315412	0.175883	2.818002	4.701745
21070.0	0.019760	0.019262	0.009905	0.010132	0.038605	0.033927	0.082216	0.049476	0.321169	0.175693	2.823666	4.696155
21075.0	0.019738	0.019242	0.009893	0.010120	0.038556	0.033901	0.083726	0.049341	0.325969	0.175504	2.838063	4.637630
21080.0	0.019717	0.019222	0.009882	0.010108	0.038507	0.033942	0.083943	0.049316	0.328383	0.175314	2.863066	4.652732
21085.0	0.019696	0.019202	0.009870	0.010096	0.038458	0.034050	0.083657	0.049391	0.324462	0.175125	2.834599	4.664452
21090.0	0.019674	0.019182	0.009859	0.010085	0.038408	0.034209	0.083474	0.049532	0.322824	0.174936	2.825955	4.634012
21095.0	0.019653	0.019162	0.009847	0.010073	0.038359	0.034401	0.083315	0.049708	0.322727	0.174747	2.823362	4.635182
21100.0	0.019632	0.019141	0.009836	0.010061	0.038310	0.034596	0.082667	0.049890	0.318479	0.174558	2.796524	4.622348
21105.0	0.019611	0.019121	0.009825	0.010049	0.038261	0.034767	0.084168	0.050052	0.328753	0.174369	2.861531	4.602331
21110.0	0.019589	0.019101	0.009813	0.010037	0.038212	0.034887	0.084276	0.050173	0.328381	0.174180	2.862934	4.590048
21115.0	0.019568	0.019081	0.009802	0.010026	0.038163	0.034938	0.083866	0.050229	0.324767	0.173992	2.832745	4.547598
21120.0	0.019547	0.019061	0.009790	0.010014	0.038114	0.034909	0.084059	0.050204	0.325066	0.173803	2.829114	4.524081
21125.0	0.019526	0.019041	0.009779	0.010002	0.038065	0.034801	0.084316	0.050095	0.326090	0.173615	2.841832	4.575486
21130.0	0.019504	0.019021	0.009767	0.009990	0.038016	0.034622	0.083897	0.049915	0.322719	0.173427	2.818700	4.628416
21135.0	0.019483	0.019001	0.009756	0.009979	0.037967	0.034392	0.083963	0.049694	0.324867	0.173239	2.833232	4.623637
21140.0	0.019462	0.018981	0.009745	0.009967	0.037918	0.034136	0.083764	0.049459	0.324326	0.173050	2.842386	4.593374
21145.0	0.019441	0.018961	0.009733	0.009955	0.037869	0.033884	0.082714	0.049229	0.320507	0.172863	2.823860	4.595066
21150.0	0.019420	0.018942	0.009722	0.009944	0.037821	0.033664	0.082789	0.049026	0.320439	0.172675	2.818976	4.608768
21155.0	0.019399	0.018922	0.009710	0.009932	0.037772	0.033501	0.083104	0.048872	0.318118	0.172487	2.800801	4.623504
21160.0	0.019378	0.018902	0.009699	0.009920	0.037723	0.033412	0.082804	0.048790	0.319018	0.172300	2.811622	4.665004
21165.0	0.019357	0.018882	0.009688	0.009908	0.037674	0.033405	0.081977	0.048794	0.312994	0.172112	2.774852	4.655883
21170.0	0.019336	0.018862	0.009676	0.009897	0.037626	0.033477	0.080971	0.048881	0.304034	0.171925	2.720429	4.575027
21175.0	0.019315	0.018842	0.009665	0.009885	0.037577	0.033616	0.082413	0.049041	0.316070	0.171738	2.796813	4.512576
21180.0	0.019293	0.018822	0.009654	0.009873	0.037528	0.033798	0.082598	0.049250	0.318078	0.171551	2.802688	4.534643
21185.0	0.019272	0.018803	0.009642	0.009862	0.037480	0.034001	0.082847	0.049491	0.317119	0.171364	2.793952	4.596487
21190.0	0.019251	0.018783	0.009631	0.009850	0.037431	0.034207	0.083412	0.049743	0.319519	0.171177	2.801562	4.630431
21195.0	0.019230	0.018763	0.009620	0.009838	0.037383	0.034376	0.082961	0.049973	0.319269	0.170990	2.798295	4.593880
21200.0	0.019210	0.018743	0.009608	0.009827	0.037334	0.034465	0.082729	0.050142	0.317744	0.170804	2.796641	4.548230
21205.0	0.019189	0.018723	0.009597	0.009815	0.037286	0.034476	0.083149	0.050249	0.316682	0.170617	2.772717	4.588532
21210.0	0.019168	0.018704	0.009586	0.009804	0.037237	0.034421	0.082768	0.050296	0.315116	0.170431	2.757539	4.678079
21215.0	0.019147	0.018684	0.009574	0.009792	0.037189	0.034296	0.083027	0.050278	0.317842	0.170244	2.772749	4.683894
21220.0	0.019126	0.018664	0.009563	0.009780	0.037140	0.034106	0.083427	0.050195	0.323776	0.170058	2.797842	4.630619
21225.0	0.019105	0.018645	0.009552	0.009769	0.037092	0.033874	0.083738	0.050061	0.329395	0.169872	2.831547	4.658195
21230.0	0.019084	0.018625	0.009540	0.009757	0.037044	0.033626	0.083614	0.049896	0.326596	0.169686	2.812092	4.680778
21235.0	0.019063	0.018605	0.009529	0.009746	0.036995	0.033387	0.083658	0.049717	0.330019	0.169501	2.830407	4.614745
21240.0	0.019042	0.018585	0.009518	0.009734	0.036947	0.033181	0.083095	0.049544	0.329920	0.169315	2.823290	4.584271
21245.0	0.019022	0.018566	0.009507	0.009722	0.036899	0.033027	0.082461	0.049395	0.324258	0.169129	2.794264	4.628415
21250.0	0.019001	0.018546	0.009496	0.009711	0.036851	0.032938	0.082781	0.049283	0.324652	0.168944	2.796654	4.649518
21255.0	0.018980	0.018527	0.009484	0.009699	0.036803	0.032919	0.082735	0.049215	0.326537	0.168759	2.805295	4.601889
21260.0	0.018959	0.018507	0.009473	0.009688	0.036754	0.032965	0.083038	0.049192	0.328608	0.168573	2.825079	4.537800
21265.0	0.018938	0.018487	0.009462	0.009676	0.036706	0.033065	0.082333	0.049208	0.326760	0.168388	2.804409	4.506148
21270.0	0.018918	0.018468	0.009451	0.009665	0.036658	0.033202	0.082098	0.049251	0.325822	0.168203	2.802917	4.481799
21275.0	0.018897	0.018448	0.009439	0.009653	0.036610	0.033355	0.082147	0.049307	0.326092	0.168019	2.809597	4.466947
21280.0	0.018876	0.018429	0.009428	0.009642	0.036562	0.033502	0.082223	0.049358	0.323128	0.167834	2.790097	4.495753
21285.0	0.018856	0.018409	0.009417	0.009630	0.036514	0.033625	0.082171	0.049391	0.323860	0.167649	2.788033	4.525026
21290.0	0.018835	0.018390	0.009406	0.009619	0.036466	0.033707	0.082257	0.049390	0.321970	0.167465	2.767302	4.536532
21295.0	0.018814	0.018370	0.009395	0.009607	0.036418	0.033740	0.082056	0.049350	0.320420	0.167281	2.765263	4.580267
21300.0	0.018794	0.018351	0.009384	0.009596	0.036371	0.033721	0.081691	0.049267	0.323115	0.167096	2.780151	4.636518
21305.0	0.018773	0.018331	0.009372	0.009584	0.036323	0.033653	0.081871	0.049144	0.324816	0.166912	2.789774	4.607782
21310.0	0.018752	0.018312	0.009361	0.009573	0.036275	0.033546	0.081776	0.048991	0.324826	0.166728	2.783376	4.553621
21315.0	0.018732	0.018292	0.009350	0.009561	0.036227	0.033413	0.081474	0.048820	0.323429	0.166545	2.762999	4.567549
21320.0	0.018711	0.018273	0.009339	0.009550	0.036179	0.033270	0.081676	0.048649	0.323387	0.166361	2.759361	4.573467
21325.0	0.018691	0.018254	0.009328	0.009539	0.036132	0.033131	0.081381	0.048494	0.320037	0.166177	2.734385	4.564445
21330.0	0.018670	0.018234	0.009317	0.009527	0.036084	0.033009	0.080770	0.048374	0.320041	0.165994	2.736845	4.609222
21335.0	0.018649	0.018215	0.009306	0.009516	0.036036	0.032913	0.081090	0.048305	0.320187	0.165810	2.742268	4.637289
21340.0	0.018629	0.018196	0.009295	0.009504	0.035989	0.032847	0.081009	0.048300	0.318780	0.165627	2.739513	4.590220
21345.0	0.018608	0.018176	0.009284	0.009493	0.035941	0.032811	0.080644	0.048367	0.317737	0.165444	2.732465	4.523685
21350.0	0.018588	0.018157	0.009273	0.009482	0.035893	0.032799	0.080808	0.048507	0.318459	0.165261	2.736555	4.541829
21355.0	0.018567	0.018138	0.009261	0.009470	0.035846	0.032804	0.080123	0.048718	0.317543	0.165078	2.738396	4.630737
21360.0	0.018547	0.018118	0.009250	0.009459	0.035798	0.032815	0.078434	0.048987	0.312887	0.164895	2.721277	4.656233
21365.0	0.018527	0.018099	0.009239	0.009447	0.035751	0.032824	0.080242	0.049297	0.320371	0.164713	2.767488	4.609438
21370.0	0.018506	0.018080	0.009228	0.009436	0.035704	0.032823	0.080978	0.049625	0.320692	0.164530	2.770375	4.596585
21375.0	0.018486	0.018061	0.009217	0.009425	0.035656	0.032806	0.080269	0.049944	0.319861	0.164348	2.765510	4.604810
21380.0	0.018465	0.018041	0.009206	0.009413	0.035609	0.032774	0.080775	0.050228	0.319621	0.164166	2.756015	4.581404
21385.0	0.018445	0.018022	0.009195	0.009402	0.035561	0.032726	0.081483	0.050451	0.319894	0.163984	2.760849	4.509156
21390.0	0.018425	0.018003	0.009184	0.009391	0.035514	0.032668	0.080989	0.050590	0.317622	0.163802	2.743142	4.489897
21395.0	0.018404	0.017984	0.009173	0.009379	0.035467	0.032607	0.081089	0.050631	0.318458	0.163620	2.746211	4.540042
21400.0	0.018384	0.017965	0.009162	0.009368	0.035420	0.032552	0.081785	0.050563	0.320315	0.163438	2.758307	4.583216
21405.0	0.018364	0.017945	0.009151	0.009357	0.035372	0.032508	0.081463	0.050385	0.319044	0.163257	2.739465	4.576617
21410.0	0.018343	0.017926	0.009140	0.009346	0.035325	0.032482	0.081685	0.050102	0.322067	0.163075	2.757401	4.548293
21415.0	0.018323	0.017907	0.009129	0.009334	0.035278	0.032474	0.081938	0.049726	0.321810	0.162894	2.761541	4.552099
21420.0	0.018303	0.017888	0.009118	0.009323	0.035231	0.032485	0.081274	0.049275	0.318637	0.162712	2.739090	4.563809
21425.0	0.018283	0.017869	0.009107	0.009312	0.035184	0.032509	0.080827	0.048773	0.318430	0.162531	2.738852	4.533103
21430.0	0.018262	0.017850	0.009096	0.009301	0.035137	0.032541	0.080336	0.048241	0.315872	0.162350	2.743077	4.528473
21435.0	0.018242	0.017831	0.009086	0.009289	0.035090	0.032576	0.079442	0.047695	0.312841	0.162170	2.736927	4.593800
21440.0	0.018222	0.017812	0.009075	0.009278	0.035043	0.032601	0.079551	0.047170	0.312812	0.161989	2.730992	4.650345
21445.0	0.018202	0.017793	0.009064	0.009267	0.034996	0.032600	0.079196	0.046704	0.310693	0.161808	2.736431	4.659260
21450.0	0.018182	0.017774	0.009053	0.009256	0.034949	0.032573	0.078559	0.046307	0.308277	0.161628	2.735313	4.646889
21455.0	0.018161	0.017755	0.009042	0.009244	0.034902	0.032522	0.078163	0.045981	0.303750	0.161447	2.699820	4.608863
21460.0	0.018141	0.017736	0.009031	0.009233	0.034855	0.032446	0.078331	0.045741	0.302573	0.161267	2.692394	4.594847
21465.0	0.018121	0.017717	0.009020	0.009222	0.034809	0.032347	0.078572	0.045602	0.309323	0.161087	2.741920	4.610860
21470.0	0.018101	0.017698	0.009009	0.009211	0.034762	0.032233	0.078568	0.045564	0.310894	0.160907	2.742729	4.608986
21475.0	0.018081	0.017679	0.008998	0.009200	0.034715	0.032113	0.078758	0.045623	0.309000	0.160727	2.724954	4.578181
21480.0	0.018061	0.017660	0.008987	0.009189	0.034669	0.032000	0.078431	0.045772	0.310282	0.160548	2.730402	4.563832
21485.0	0.018041	0.017641	0.008977	0.009177	0.034622	0.031903	0.077974	0.045997	0.309146	0.160368	2.713933	4.540251
21490.0	0.018021	0.017622	0.008966	0.009166	0.034575	0.031832	0.077961	0.046284	0.303272	0.160189	2.667351	4.473026
21495.0	0.018001	0.017603	0.008955	0.009155	0.034529	0.031790	0.078132	0.046612	0.301223	0.160009	2.652948	4.428183
21500.0	0.017981	0.017584	0.008944	0.009144	0.034482	0.031780	0.078891	0.046961	0.308381	0.159830	2.686113	4.435054
21505.0	0.017961	0.017565	0.008933	0.009133	0.034436	0.031799	0.079595	0.047307	0.313182	0.159651	2.709020	4.482168
21510.0	0.017941	0.017546	0.008922	0.009122	0.034389	0.031841	0.079454	0.047629	0.312120	0.159472	2.700140	4.560190
21515.0	0.017921	0.017528	0.008912	0.009111	0.034343	0.031899	0.079091	0.047907	0.312336	0.159293	2.693963	4.593474
21520.0	0.017901	0.017509	0.008901	0.009100	0.034296	0.031964	0.079376	0.048120	0.312589	0.159115	2.689416	4.530182
21525.0	0.017881	0.017490	0.008890	0.009088	0.034250	0.032026	0.079259	0.048254	0.311766	0.158936	2.689869	4.453771
21530.0	0.017861	0.017471	0.008879	0.009077	0.034204	0.032074	0.078818	0.048299	0.307891	0.158758	2.654405	4.420092
21535.0	0.017841	0.017452	0.008869	0.009066	0.034157	0.032101	0.079274	0.048260	0.309677	0.158580	2.660992	4.442686
21540.0	0.017821	0.017434	0.008858	0.009055	0.034111	0.032102	0.079258	0.048146	0.309259	0.158401	2.667651	4.479548
21545.0	0.017801	0.017415	0.008847	0.009044	0.034065	0.032079	0.078930	0.047973	0.306577	0.158223	2.648839	4.535933
21550.0	0.017781	0.017396	0.008836	0.009033	0.034018	0.032033	0.078961	0.047753	0.308128	0.158046	2.660578	4.589130
21555.0	0.017762	0.017378	0.008826	0.009022	0.033972	0.031971	0.078843	0.047495	0.308999	0.157868	2.672708	4.587840
21560.0	0.017742	0.017359	0.008815	0.009011	0.033926	0.031901	0.078506	0.047220	0.307244	0.157690	2.658699	4.592559
21565.0	0.017722	0.017340	0.008804	0.009000	0.033880	0.031830	0.078411	0.046952	0.305612	0.157513	2.636427	4.610533
21570.0	0.017702	0.017322	0.008793	0.008989	0.033834	0.031765	0.078506	0.046716	0.300925	0.157335	2.582371	4.576610
21575.0	0.017682	0.017303	0.008783	0.008978	0.033788	0.031708	0.078263	0.046531	0.304943	0.157158	2.635211	4.549557
21580.0	0.017663	0.017284	0.008772	0.008967	0.033742	0.031662	0.078107	0.046405	0.308259	0.156981	2.662657	4.550404
21585.0	0.017643	0.017266	0.008761	0.008956	0.033696	0.031626	0.078261	0.046338	0.308689	0.156804	2.668650	4.547517
21590.0	0.017623	0.017247	0.008751	0.008945	0.033650	0.031591	0.078087	0.046330	0.306590	0.156627	2.656791	4.536315
21595.0	0.017603	0.017228	0.008740	0.008934	0.033604	0.031545	0.078153	0.046386	0.305685	0.156451	2.645947	4.528228
21600.0	0.017584	0.017210	0.008729	0.008923	0.033558	0.031475	0.078137	0.046527	0.302602	0.156274	2.620217	4.512978
21605.0	0.017564	0.017191	0.008719	0.008912	0.033513	0.031368	0.077911	0.046720	0.306036	0.156098	2.651741	4.512842
21610.0	0.017544	0.017173	0.008708	0.008901	0.033467	0.031214	0.077381	0.046847	0.307577	0.155922	2.664630	4.519981
21615.0	0.017525	0.017154	0.008697	0.008890	0.033421	0.031004	0.076804	0.046869	0.304568	0.155745	2.648913	4.478930
21620.0	0.017505	0.017136	0.008687	0.008879	0.033375	0.030735	0.076216	0.046840	0.301950	0.155569	2.638276	4.403792
21625.0	0.017486	0.017117	0.008676	0.008868	0.033330	0.030410	0.076098	0.046780	0.303795	0.155394	2.651642	4.378581
21630.0	0.017466	0.017099	0.008666	0.008858	0.033284	0.030036	0.075481	0.046686	0.300845	0.155218	2.636042	4.397978
21635.0	0.017446	0.017080	0.008655	0.008847	0.033239	0.029627	0.075687	0.046548	0.301425	0.155042	2.639359	4.458449
21640.0	0.017427	0.017062	0.008644	0.008836	0.033193	0.029201	0.075965	0.046353	0.305601	0.154867	2.656205	4.522195
